area_mean,area_se,area_worst,concavity_se,fractal_dimension_mean,perimeter_mean,perimeter_worst,radius_mean,radius_worst,smoothness_mean,smoothness_worst,symmetry_worst,texture_mean,texture_worst
486,29.5,1.27E+03,0.0711,0.0556,77.7,124,12.2,18.2,0.117,0.151,0.319,20.2,27.2
447,10.2,853,0.0814,0.0747,80.5,114,12.4,17.4,0.0895,0.144,0.299,19.8,26.1
1.02E+03,-61.4,40.1,0.0351,0.066,120,73.8,18,10.1,0.0989,0.193,0.325,18.3,25.9
554,10.4,389,0.041,0.0734,83.1,85.5,12.9,13.1,0.0926,0.129,0.332,24.1,25.5
282,113,1.50E+03,0.000802,0.0664,66.8,150,10.4,23.1,0.0905,0.118,0.279,19.8,23.5
678,80.1,1.32E+03,-0.00832,0.061,96,123,14.2,19.5,0.105,0.141,0.246,14.8,36.2
1.56E+03,53.9,745,0.0393,0.0579,154,111,22.9,15.9,0.0973,0.139,0.193,24.6,30
975,93.1,963,0.0346,0.0575,109,103,16.3,16.6,0.104,0.133,0.337,16.4,24.9
374,120,1.03E+03,0.0407,0.0625,71.2,119,11,17.5,0.107,0.15,0.3,20,16.8
765,36.1,652,0.0476,0.0524,97.8,82.5,15.1,13.1,0.1,0.122,0.197,14.5,32.1
111,99.9,2.16E+03,0.0256,0.0644,51.2,192,8.54,27.9,0.102,0.146,0.327,18.9,39
593,88.7,1.26E+03,0.0554,0.055,89.8,128,13.8,19.6,0.0938,0.147,0.215,24.5,19.4
7.49,-59.7,-304,0.00854,0.0754,46.9,38.3,7.66,6.25,0.11,0.132,0.305,16.3,21
576,83.9,1.02E+03,0.0264,0.0717,87,127,13.6,18.5,0.103,0.131,0.237,24.5,17.3
809,91.5,1.71E+03,-0.0393,0.0551,107,143,16.4,22.2,0.103,0.142,0.304,19.1,22.1
1.43E+03,66,1.78E+03,0.0215,0.0684,143,156,21.9,23.4,0.0978,0.129,0.238,13.5,27.5
910,115,1.30E+03,0.0171,0.0658,108,137,16.4,20.4,0.0946,0.137,0.302,19.5,30.9
1.30E+03,71.5,1.14E+03,0.00916,0.049,136,127,20.5,18.9,0.0817,0.115,0.349,24,14
1.33E+03,55.3,778,0.00304,0.0527,138,104,20.6,15.7,0.0764,0.0677,0.246,15.9,27.5
465,49.3,970,-0.00688,0.0656,78.6,109,12.2,17,0.109,0.144,0.316,20.2,35
472,-13.1,1.55E+03,0.0313,0.0656,86.2,141,13.4,20.7,0.098,0.157,0.246,13.3,26.5
798,79.1,1.39E+03,0.0256,0.0584,103,135,15.5,21.2,0.0839,0.158,0.256,18.2,19.3
432,-92.5,-488,-0.0324,0.0727,81,33.3,12.6,5.34,0.0997,0.11,0.341,25.4,24.2
287,29.7,344,0.0807,0.0595,65.6,79.3,10.4,12.1,0.0974,0.104,0.274,24.3,31.3
946,112,2.30E+03,0.0665,0.0609,116,194,17.7,28.7,0.0759,0.107,0.149,21.1,26
409,-33,338,-0.0238,0.0731,77.8,78.5,11.9,11.6,0.08,0.132,0.312,7.06,19.5
63.4,65.7,1.59E+03,0.00916,0.0608,57.7,157,8.74,23,0.0803,0.166,0.268,12.7,46.8
1.20E+03,98,1.64E+03,0.0734,0.0653,132,145,20,21.5,0.13,0.151,0.333,17.3,28.9
1.14E+03,-101,459,0.00218,0.072,136,79.7,20.9,12.1,0.0821,0.111,0.297,17.9,29.7
791,90.7,1.85E+03,0.0383,0.0488,107,157,15.9,23.4,0.104,0.152,0.39,18.6,27
293,52.6,465,0.0175,0.0617,67.3,92.3,10.4,13.5,0.103,0.121,0.211,26.7,14.4
528,33.1,176,0.047,0.0646,84.2,69.7,12.6,11,0.119,0.158,0.332,16.2,18.1
418,76.8,823,0.0407,0.0491,72.2,98.4,11.3,16.1,0.0865,0.102,0.433,23.9,25.7
650,112,1.13E+03,-0.0183,0.0605,86.1,127,13.1,18.6,0.0896,0.137,0.246,21.8,11.9
696,-3.7,625,0.0225,0.0648,94.9,107,14.7,15.7,0.0676,0.142,0.229,14.4,23.9
609,-28.2,295,-0.00476,0.0734,91.7,69.6,13.9,10.8,0.1,0.106,0.271,20.2,35.4
415,93,941,0.0248,0.0699,71.5,110,11.1,17.5,0.0871,0.0859,0.281,22.7,21.2
742,19.4,170,0.064,0.0615,107,59.6,16.1,10.3,0.0926,0.0935,0.324,17.9,8.85
-38.5,13.3,931,0.0409,0.0697,48.4,103,7.69,16.4,0.0808,0.192,0.308,23.1,23.4
323,21.5,576,0.0329,0.0666,68.6,94.1,10.8,14.7,0.0849,0.136,0.317,18.8,26.2
982,56.7,616,0.0418,0.0634,109,98.1,16.9,15.6,0.106,0.101,0.272,16.4,22.1
694,36.3,835,-0.0471,0.0711,98,107,14.8,15.5,0.084,0.129,0.298,11.3,23.3
193,-47.5,-572,0.0342,0.0493,59.5,17.6,9.17,3.52,0.0963,0.13,0.282,14.4,33.5
854,43.2,1.75E+03,0.0542,0.0671,106,147,16.4,23.2,0.103,0.151,0.33,20.2,35.6
626,30.7,850,0.0359,0.0699,90.8,108,13.8,16.7,0.0954,0.156,0.257,17.2,28.3
781,58.7,547,0.0287,0.0571,98,95.1,15.1,13.8,0.103,0.16,0.29,20.7,25.9
280,47.7,908,0.0167,0.0555,63.8,116,10.5,16.5,0.108,0.152,0.295,18.3,11.7
715,28,818,0.018,0.0625,97.5,113,15.4,16.8,0.11,0.135,0.182,20.1,20.5
882,-10.7,229,0.0767,0.0574,106,75.7,16.4,11.2,0.1,0.133,0.307,14.6,39.8
318,-17.3,-184,-0.000968,0.0771,71.1,37.4,10.5,6.61,0.125,0.0995,0.275,18.9,28.4
711,-24.9,912,0.0242,0.0644,92.9,115,14.7,17.1,0.071,0.113,0.405,17,40.5
949,70.4,1.49E+03,0.0838,0.0656,115,139,17.4,21.9,0.125,0.165,0.268,17.1,36.4
633,-17.8,603,0.0497,0.0579,89.5,87.1,14,13.5,0.0949,0.152,0.507,22.2,21.4
586,88.3,1.61E+03,0.051,0.0628,93.4,153,14.3,22.7,0.0962,0.144,0.366,19.7,29.6
313,154,1.91E+03,0.0147,0.0576,65.4,174,10.3,25.9,0.115,0.133,0.29,25.2,28.5
249,125,1.36E+03,0.00723,0.0575,61.4,123,9.65,19.1,0.0972,0.1,0.422,18.1,15.6
657,56.1,1.52E+03,0.0417,0.0561,95.9,139,14.7,21,0.0936,0.195,0.243,13.1,16.9
-314,104,1.30E+03,0.0586,0.057,22.9,133,4.25,20.1,0.102,0.13,0.308,19,20.7
225,11.2,850,0.0577,0.062,68.1,105,10.7,15.2,0.106,0.135,0.34,18.7,25.8
595,106,973,0.0753,0.0631,80.5,127,12.3,18.5,0.0906,0.136,0.246,19.4,21.7
1.02E+03,19,1.41E+03,0.0327,0.0766,123,139,18.9,21.5,0.0804,0.102,0.272,18,24.1
841,42.3,780,-0.025,0.0586,103,100,15.8,15.7,0.0817,0.112,0.258,14.7,21.1
995,111,2.44E+03,0.0918,0.0605,118,213,18.1,30.7,0.101,0.175,0.242,19.7,24.1
439,80.6,608,0.104,0.0641,77.1,95.8,11.8,14.4,0.116,0.111,0.359,15.8,21
366,29.6,-180,-0.00589,0.0693,69.7,45.5,11,7.89,0.118,0.124,0.245,20.7,26.8
342,122,1.58E+03,0.0495,0.0762,65.6,152,10.6,22.7,0.0964,0.14,0.215,21.2,19.2
771,8.45,955,-0.0268,0.0737,102,107,15.8,16.7,0.0994,0.154,0.101,21.4,10.9
833,87.3,749,0.00635,0.0564,104,106,15.4,15.7,0.117,0.159,0.363,14.7,21.2
512,25.8,1.46E+03,0.0259,0.0637,84,142,13,21.6,0.0773,0.138,0.293,22,33.3
772,52,605,0.0997,0.0509,98.9,96.7,14.9,15.1,0.107,0.144,0.285,17.2,20.1
440,-45.8,647,0.0405,0.0725,85.4,90.2,12.9,14.1,0.0936,0.172,0.305,16.3,22.9
465,63.5,807,0.0299,0.072,73.2,105,11.6,15.7,0.0963,0.112,0.233,25.7,29.5
1.15E+03,65.3,1.20E+03,0.0207,0.0615,123,118,19,18.3,0.1,0.104,0.407,21.2,32.4
706,66.9,1.13E+03,0.0117,0.0659,90.5,118,14.1,18.1,0.092,0.118,0.31,12.7,22.2
1.11E+03,121,1.68E+03,0.0237,0.0736,118,147,18.1,22.4,0.115,0.104,0.253,31.6,26.3
554,52.1,688,0.0501,0.0552,88.4,94.4,13.6,15.2,0.111,0.122,0.281,13.9,19.9
304,106,1.02E+03,-0.0335,0.0716,60.4,121,9.43,18.3,0.12,0.144,0.24,21.3,23.4
501,23,889,0.0615,0.0531,80.2,117,12.7,16.7,0.0864,0.122,0.324,18.5,27.2
1.07E+03,32.9,947,0.0763,0.0722,125,114,18.3,16.4,0.0949,0.127,0.33,18.2,22.1
679,-24.9,831,0.0422,0.0731,95.1,108,14.7,15.8,0.0935,0.202,0.37,20.1,34.3
663,68,1.39E+03,0.075,0.0642,97.8,147,14.9,21.3,0.0983,0.118,0.264,13.1,23.4
1.13E+03,54.5,850,0.0503,0.0755,124,104,18.5,16,0.101,0.0975,0.287,22.5,33.7
1.09E+03,-62.6,-396,0.0313,0.066,124,56.1,18.8,7.13,0.101,0.131,0.248,17.8,28.2
334,118,1.81E+03,0.00682,0.0664,72.2,164,11.1,24.2,0.114,0.134,0.228,17.8,26.5
816,-33.3,-123,-0.00728,0.0594,103,47.3,15.9,8.3,0.109,0.128,0.384,24.8,32.1
483,16.4,247,0.0147,0.0598,78.2,65.6,12.1,10.8,0.121,0.137,0.416,18,27.3
455,21.5,786,0.0854,0.0644,74,103,11.6,15.2,0.0945,0.185,0.243,22.2,28.9
961,112,1.29E+03,0.0693,0.0764,114,140,17.1,20.5,0.118,0.149,0.287,20.6,16.9
410,133,2.05E+03,0.0447,0.0634,71.4,174,11.2,26.4,0.101,0.144,0.327,13.9,29.8
720,101,1.31E+03,0.0509,0.0617,95,142,14.3,20.1,0.105,0.134,0.267,16,22
670,157,2.22E+03,0.0432,0.0642,92.3,181,14,27,0.11,0.164,0.272,24.9,31.3
663,72.6,1.04E+03,0.0151,0.0639,88.5,112,13.3,17.2,0.0835,0.134,0.216,17,33.8
866,3.61,-205,0.053,0.0687,101,47.1,15.5,8.06,0.0897,0.134,0.108,17.2,26.2
856,41.8,952,0.0357,0.0618,110,106,16.7,15.7,0.114,0.162,0.227,24.4,21
348,124,1.05E+03,0.0202,0.0583,72.6,110,11.4,17.4,0.104,0.119,0.299,25.8,20.1
527,90.1,1.99E+03,0.0272,0.0702,87.9,170,13.6,25.8,0.0977,0.119,0.252,24.1,24.1
1.13E+03,16.6,1.16E+03,0.00276,0.0681,120,124,18.5,18.9,0.0647,0.113,0.317,18.2,24.3
1.12E+03,18.4,1.26E+03,0.0637,0.0607,127,124,19.5,18.5,0.109,0.13,0.377,23.6,25.7
487,-35.9,400,0.0603,0.0572,86.2,85,13.3,12.4,0.0847,0.136,0.293,19.8,36.5
407,-27.1,90.7,-0.0112,0.0731,68.3,63.6,10.9,9.33,0.0979,0.142,0.287,19.4,24.8
771,-73.4,513,0.0334,0.064,99.8,93.5,15.5,13.1,0.0851,0.174,0.334,25.2,38
1.30E+03,71.8,1.15E+03,0.0218,0.0644,140,116,21.2,17.6,0.0993,0.107,0.311,15.7,22.6
884,28.6,1.43E+03,0.114,0.0613,115,146,17.3,21.6,0.114,0.131,0.242,24.8,29.6
159,76.2,1.02E+03,0.054,0.0613,60.2,112,9.24,17.5,0.0969,0.139,0.204,23.6,19.2
18.1,26.2,762,0.0431,0.0605,54.5,94.6,8.51,14.9,0.0965,0.169,0.185,21.1,17.4
1.04E+03,18,720,-0.0116,0.066,122,90.8,18.2,14.5,0.0932,0.145,0.288,13.5,33.2
690,49.5,1.49E+03,0.0416,0.067,87.7,137,13.5,20.1,0.109,0.153,0.2,17.6,27
533,81.7,1.30E+03,0.047,0.0579,81.2,135,12.8,19.8,0.11,0.151,0.28,23.9,28.4
481,87.9,1.31E+03,0.092,0.0654,79.5,122,12.3,18.4,0.0755,0.129,0.315,28.4,22
812,-30.6,-174,0.0738,0.0554,107,33.5,16.2,6.36,0.0986,0.136,0.165,22.2,24.4
1.16E+03,95.8,1.64E+03,0.0515,0.0684,128,162,19.4,23.5,0.118,0.137,0.268,27.2,35.6
988,29.3,963,0.0229,0.0664,118,116,18.1,17.3,0.104,0.102,0.142,14.7,39.5
40.8,-77.1,224,0.0709,0.0594,50.3,64.8,8.04,9.1,0.0837,0.174,0.381,23.6,33.6
731,119,952,0.0299,0.0601,95.9,117,14.6,17.8,0.095,0.09,0.239,22.1,20.5
808,18.4,982,0.0902,0.0529,101,115,15.7,17.9,0.0797,0.138,0.314,23.6,23.1
661,26.7,945,0.00431,0.0519,95.2,114,14.4,16.1,0.0979,0.162,0.318,24.8,25.8
920,76.9,1.26E+03,0.0352,0.0605,116,126,17.4,18.9,0.109,0.114,0.392,14.2,21.3
551,20.8,902,0.0785,0.0635,84.4,108,13.1,16.3,0.0979,0.119,0.346,18.1,30.3
482,43.2,1.45E+03,0.0504,0.0576,80.1,125,12.5,19.4,0.0973,0.109,0.404,19.4,33.2
318,85.9,1.42E+03,0.0597,0.0719,67.1,133,10.8,20.7,0.0974,0.109,0.283,19.7,18.3
663,-24.4,477,0.0416,0.0539,94.7,80.4,14.3,13,0.0832,0.131,0.27,13.8,15
-47.9,-44.8,419,0.0159,0.0662,46.2,75.6,7.71,11.9,0.0884,0.104,0.186,8.44,26.7
875,67.4,1.35E+03,0.0415,0.0657,104,139,16.1,20.6,0.0863,0.125,0.31,19.7,39.5
25.6,72.5,1.16E+03,0.0402,0.0538,51.3,127,7.98,19,0.0816,0.15,0.235,19.1,25.8
995,34.1,754,-0.0103,0.0605,123,102,18.3,15,0.115,0.124,0.328,16.5,25.3
753,65.4,1.57E+03,0.046,0.0713,97.4,149,15.1,22.4,0.107,0.118,0.279,18.5,26.7
727,70.4,820,0.0567,0.055,93.7,97.1,14.3,14.7,0.0901,0.137,0.342,22.9,22.5
426,40.4,1.15E+03,0.0391,0.0647,79.4,113,12,18,0.066,0.128,0.334,18.6,20.9
635,-46.9,752,0.0767,0.0647,93.6,86.1,14.5,13.2,0.11,0.162,0.273,14.3,38.2
429,55.2,1.44E+03,0.0134,0.0639,81.7,146,12.3,21.1,0.0668,0.102,0.285,18.1,31.6
1.03E+03,36.2,81.6,0.00644,0.0681,110,60.4,16.7,9.93,0.0991,0.103,0.275,17.7,21.9
700,9.77,743,0.0165,0.0684,98.3,95.1,15.1,14.2,0.117,0.181,0.247,25,25.4
155,157,2.36E+03,0.0404,0.0669,59.1,194,9.17,28.1,0.106,0.13,0.292,25.5,29.4
588,6.23,169,0.0115,0.0609,91.8,68.4,13.8,9.76,0.0837,0.121,0.408,18.1,16.3
310,124,1.79E+03,-0.0376,0.0612,68.7,146,10.3,22.9,0.0989,0.102,0.385,7.69,17.9
1.05E+03,19.7,806,0.0373,0.0649,124,105,19,15.7,0.0979,0.118,0.209,18.8,23.4
352,6.11,0.445,0.0431,0.0642,72.9,57.5,11.6,8.85,0.099,0.0901,0.204,24.6,25.5
409,84.8,1.44E+03,0.0271,0.0661,77.5,138,12.1,20.7,0.0859,0.155,0.243,22.5,16.2
414,46.7,1.36E+03,0.0535,0.069,74.3,125,11.1,18.8,0.0506,0.157,0.279,20.8,34
1.02E+03,97.3,1.64E+03,0.0549,0.0617,116,154,17.5,23.3,0.104,0.149,0.3,21.4,29.6
656,14.6,731,0.0923,0.0739,90.7,97.6,13.8,14.5,0.083,0.119,0.29,21.1,18.4
676,54.1,1.38E+03,-0.0109,0.0628,101,141,15.1,21.3,0.0868,0.145,0.32,14.6,36.8
1.04E+03,129,2.06E+03,0.0585,0.0646,112,178,17.4,26.9,0.0877,0.153,0.251,21.9,23.3
480,62.7,697,0.051,0.0632,83.2,98.7,12.7,15.3,0.0896,0.148,0.236,30.6,14.9
773,-26.1,-111,0.0557,0.0624,98.8,53,15.5,8.1,0.0977,0.141,0.382,22.7,20
484,35,209,0.0559,0.0632,73.8,48.5,11.2,8.4,0.103,0.114,0.333,21,31.9
624,72.6,1.21E+03,0.0209,0.055,90.6,126,14.1,19.4,0.108,0.157,0.224,15.7,22.3
420,14.2,751,-0.0144,0.0638,76.9,91.6,12,14.1,0.0887,0.127,0.317,22.2,18.2
642,14.3,549,0.0388,0.0612,88.8,81.7,13.8,12.9,0.0933,0.133,0.277,23.4,21.7
798,37.2,965,-0.0335,0.0597,108,108,16.4,16.4,0.115,0.125,0.409,22.9,20.3
840,-27.7,473,-0.0123,0.0611,103,77.8,15.6,12.5,0.0897,0.155,0.32,10.9,29.8
-80.9,69.2,227,-0.00265,0.056,38.2,62.7,6.57,10.4,0.12,0.114,0.322,21.2,16
679,68,725,0.0475,0.0543,91.5,85.9,14,14.1,0.104,0.0941,0.362,20.1,33.4
750,-20.1,788,-0.018,0.0735,99.4,96.9,15.4,14.9,0.0722,0.115,0.309,15.4,30.5
730,-4.38,494,-0.0148,0.0582,102,86.6,15.2,13.1,0.113,0.128,0.413,21.2,37.5
894,67.1,1.45E+03,-0.00866,0.0564,107,144,16.4,21.5,0.101,0.114,0.22,23,37.2
604,-49.1,957,-0.00386,0.072,87.8,106,13.9,16.1,0.0706,0.126,0.392,18.1,25
645,2.72,708,0.0376,0.059,92.6,96.7,14.5,14.5,0.0986,0.141,0.397,17.3,28.7
358,22.6,835,0.0441,0.06,72.9,114,11.3,16.2,0.107,0.114,0.333,23.2,33.7
374,27.1,1.66E+03,-0.0222,0.0628,74.7,156,12,23.2,0.0944,0.169,0.259,19.7,28.8
1.21E+03,81.7,1.13E+03,0.00315,0.0739,128,113,19.4,17.4,0.106,0.104,0.299,15.5,16
992,60.1,795,0.0992,0.0573,114,98,17.3,15.3,0.0893,0.121,0.219,17.7,20.6
-12.1,15.1,817,-0.00219,0.0668,36.4,103,6.47,15.1,0.0865,0.12,0.306,16.6,31.7
989,25.3,-3.88,0.0424,0.0651,119,50.3,17.8,8.26,0.114,0.126,0.406,14.9,20.4
1.08E+03,10.5,666,0.00658,0.0573,121,95,18.2,14.5,0.106,0.12,0.294,16.8,23.9
1.07E+03,20.7,503,0.0537,0.05,113,82.7,17.5,13.3,0.0934,0.166,0.309,18.2,28.8
976,92,1.11E+03,0.0186,0.0568,110,114,16.7,16.9,0.102,0.133,0.329,26.2,26.7
765,42,955,0.00165,0.0671,103,121,16,17.9,0.117,0.147,0.395,11.5,27.9
279,50.2,924,-0.0283,0.0549,67.8,108,10.9,16.1,0.0893,0.0802,0.44,22,30.1
1.10E+03,33.8,943,0.00289,0.0653,121,113,18.3,16.7,0.0648,0.102,0.375,12,26.6
742,5.93,984,0.0517,0.0593,104,112,15.7,17.2,0.106,0.131,0.279,10.2,24.6
707,141,1.78E+03,0.0583,0.0504,96,162,14.5,24.2,0.102,0.113,0.271,26.5,25.4
799,51.6,396,-0.0258,0.0576,98.9,85.5,14.9,13.5,0.0926,0.141,0.37,22.4,26.1
571,13.3,321,0.0415,0.0668,85.7,73.5,13.5,10.7,0.108,0.116,0.418,14.5,24.1
1.21E+03,-14.9,881,0.0374,0.0592,128,113,19.8,16.6,0.0904,0.159,0.333,17.9,26
764,-7.6,870,-0.0327,0.0729,102,111,15.7,15.4,0.0994,0.159,0.34,24.3,35.1
1.21E+03,-9.55,796,0.0157,0.0705,136,105,20.4,16.1,0.107,0.131,0.301,20.1,27
705,21.1,639,0.0189,0.0576,93.5,98.1,14.2,14.2,0.0815,0.137,0.393,19.4,31.3
259,137,1.74E+03,0.0462,0.0664,60.7,158,9.72,23.2,0.0964,0.139,0.184,22.7,30.1
504,29.2,444,0.0746,0.0539,78.8,78,12.4,12.4,0.0925,0.108,0.288,15.7,19.2
57.6,-12,677,0.0607,0.068,50.5,90.8,8.51,14.1,0.0858,0.167,0.36,17.9,26.2
149,177,2.33E+03,0.0272,0.0746,56.3,200,8.81,29.7,0.106,0.116,0.412,22.1,24
436,79.7,1.57E+03,-0.0321,0.0636,79.7,151,12.6,22.2,0.0935,0.0913,0.323,16.7,18
642,8.65,166,0.0383,0.0725,95.5,65.3,14.6,10.8,0.0864,0.143,0.308,22,20.7
75.5,-29.8,255,0.0546,0.0527,56.9,78.7,9.32,11.9,0.0874,0.127,0.325,18.9,20.9
790,12.8,1.23E+03,0.0575,0.0667,107,124,16.2,19.4,0.0852,0.171,0.302,24.7,24
417,-13.6,1.18E+03,0.0612,0.0511,79.9,116,12.4,18.3,0.0778,0.169,0.279,22.9,25.9
514,6.71,238,0.0635,0.0679,81.8,81.8,12.5,11.6,0.114,0.154,0.256,21.6,29.7
593,-23.2,523,0.00961,0.0603,81.3,78.3,12.8,11.8,0.106,0.158,0.367,12.3,26.7
475,35.6,855,0.0084,0.0629,77.2,98.4,12.3,15.4,0.088,0.152,0.229,13.3,17.3
861,35.6,627,0.0452,0.0639,104,83.4,15.9,13.7,0.105,0.139,0.252,24,20.5
997,96.1,1.24E+03,0.071,0.0375,115,130,17.1,19.4,0.0845,0.124,0.24,15.4,28.7
794,54,1.45E+03,-0.0551,0.0573,99.2,138,15.5,20.5,0.0727,0.0885,0.277,17.7,23.3
583,58.7,521,0.0644,0.0733,76.7,88,12,12.4,0.0968,0.0917,0.232,13.6,25.5
1.24E+03,-6.27,-130,-0.0398,0.0567,125,36.6,19.1,6.81,0.0867,0.128,0.285,15.3,22.8
1.01E+03,47.2,1.27E+03,0.0512,0.0713,112,131,17.3,19.2,0.107,0.14,0.178,16.1,33.4
482,61.6,1.33E+03,0.0485,0.0636,77.3,132,12,20.2,0.11,0.149,0.277,19.5,29.8
655,31.4,772,0.0566,0.0619,87,93.3,13.7,14.3,0.0857,0.143,0.234,29.4,22.9
724,-25.4,628,0.0212,0.0641,97.1,96,15.2,14.4,0.0838,0.137,0.336,14.8,36.6
911,-25.2,267,0.0176,0.0692,113,59.3,17,10.1,0.0967,0.144,0.324,22.9,23.6
1.18E+03,-5.49,641,0.0309,0.0669,127,88,19.3,13.8,0.104,0.164,0.305,21.5,27.6
719,3.51,-28.7,0.00661,0.0594,91.2,56.9,14,9.58,0.0822,0.127,0.325,21.2,33.2
1.26E+03,-39.6,495,0.0355,0.0623,130,80,19.9,12.2,0.0926,0.146,0.237,16.3,28.7
1.17E+03,-16.2,879,0.0503,0.0751,131,101,19.8,15.1,0.0909,0.115,0.206,21.4,25.6
-187,5.62,445,0.0398,0.0574,40.3,83.5,6.63,13,0.0775,0.113,0.356,17.5,22.9
14.9,19,588,0.072,0.0781,49.3,87.6,7.87,13.3,0.098,0.16,0.396,25.5,13.8
527,39.4,1.12E+03,0.0264,0.0631,83.7,106,12.7,16.4,0.0811,0.0964,0.395,24.3,28.7
590,41.4,645,0.00521,0.0678,86.4,103,13.6,15.4,0.1,0.084,0.248,20,28.7
516,42.5,827,0.00532,0.0697,83.1,101,12.9,14.8,0.0786,0.136,0.215,19.8,19.4
290,43.2,119,0.0628,0.0669,62,67.1,9.82,10.1,0.0917,0.167,0.332,29.3,22.9
817,67.9,908,0.0599,0.0729,101,113,15.6,17.5,0.0976,0.112,0.347,17.4,34.2
1.13E+03,52.5,404,0.0591,0.0572,123,86.1,18.5,12.6,0.101,0.131,0.248,22.1,7.93
705,-64.4,468,0.0309,0.066,96,74.8,15.4,11.7,0.105,0.152,0.281,17.4,18.1
298,12,532,0.0199,0.0511,66.5,88.2,10.6,12.7,0.0952,0.11,0.214,20.2,16.8
1.01E+03,-31.9,836,0.0668,0.0612,120,106,18,15.8,0.0878,0.172,0.388,21.9,37.9
1.76E+03,136,1.36E+03,0.00637,0.0596,158,133,23.8,20.9,0.121,0.123,0.269,27.5,25.7
369,-9.01,135,0.0164,0.0763,73.9,58.5,11.7,9.55,0.122,0.118,0.352,25.5,31.3
1.11E+03,-0.208,204,0.031,0.0648,116,60.5,18.1,10.1,0.101,0.133,0.229,19.5,19.1
1.23E+03,43,52.9,0.00995,0.056,130,62.4,19.7,9.52,0.11,0.103,0.332,23.9,15.8
35.9,40.3,1.02E+03,0.0554,0.0648,50.7,115,8.1,18.1,0.104,0.108,0.269,21.1,36.8
941,47.6,296,0.0443,0.0662,111,76,16.5,11.5,0.12,0.112,0.321,18.4,34.4
866,22.8,798,-0.0139,0.0599,107,113,16.3,16.1,0.093,0.136,0.171,12.9,27.7
299,57.4,732,0.033,0.063,65.3,97.9,10.3,15.1,0.105,0.1,0.373,21.3,22.1
530,48.7,998,0.0417,0.0686,79.9,108,12.5,16.3,0.0865,0.118,0.263,16.1,21.9
189,114,1.08E+03,0.0779,0.0679,56.7,109,9,16.9,0.118,0.0967,0.29,18.8,26.7
415,105,1.32E+03,0.073,0.058,72.6,138,11.1,21.1,0.0855,0.115,0.365,11.9,25.4
388,103,1.43E+03,-0.0248,0.0588,75.3,143,11.5,21.3,0.103,0.11,0.154,18.3,31.8
-74.1,78,1.58E+03,0.0617,0.0684,41.2,149,6.79,22.1,0.101,0.121,0.305,18.9,18.9
794,-48.9,109,0.0661,0.0577,106,55.3,15.9,9.42,0.0717,0.107,0.229,15.3,31.4
-111,68.4,1.27E+03,0.00318,0.0641,39,128,6.48,19.4,0.0618,0.126,0.355,15.7,18.2
1.11E+03,10.5,729,0.00012,0.0739,120,101,18.4,15.3,0.105,0.147,0.114,13.9,24.9
834,-0.119,342,0.0265,0.0602,105,81.3,16.3,13.1,0.0942,0.176,0.328,25.8,18.8
1.04E+03,49.3,1.74E+03,0.0442,0.076,127,171,19,25.4,0.0932,0.138,0.292,17.2,20.8
951,11.7,615,0.021,0.0589,111,87.9,16.9,13.1,0.0976,0.134,0.384,17.3,34.5
462,70.8,1.22E+03,0.0274,0.0654,86.3,130,12.8,19.8,0.0795,0.156,0.338,20.6,15.3
304,83.4,610,0.0588,0.0692,65.4,90.3,10.4,14,0.111,0.13,0.266,21.3,21.5
1.23E+03,46.5,1.25E+03,0.0134,0.0664,135,131,19.9,19.5,0.0849,0.124,0.234,17,33.5
22.9,26.9,842,0.0613,0.062,44.9,94.4,7.34,14.5,0.0932,0.145,0.401,22.4,24.9
703,84.4,366,-0.0325,0.0758,89.8,74.1,13.6,12,0.108,0.108,0.273,17.7,33.5
580,55.9,513,0.0577,0.0703,78.7,83.1,12.1,13.3,0.101,0.131,0.333,15.4,35.5
275,51.1,1.29E+03,0.0214,0.07,67,129,10.7,20,0.0865,0.142,0.327,21.5,26.1
947,67.9,1.69E+03,0.0775,0.0718,110,152,17,23.1,0.0769,0.147,0.237,23.3,35.4
804,-7.17,531,0.0534,0.0612,98.1,86.1,15.6,14.1,0.0693,0.123,0.314,16.9,25.2
735,4.71,711,0.0576,0.0514,97.1,115,15.2,15.8,0.0838,0.159,0.215,17.4,22.6
616,121,2.32E+03,0.0884,0.0502,91.7,195,14.3,28.2,0.0857,0.137,0.345,14.5,20.6
579,122,1.61E+03,-0.00553,0.0579,83.1,162,12.7,22.5,0.104,0.146,0.286,10.6,26.4
1.33E+03,57.9,982,-0.00707,0.0624,135,111,20.6,17.1,0.0993,0.14,0.349,18,27.9
1.27E+03,59.5,1.87E+03,-0.0271,0.0721,135,163,20.4,25,0.0942,0.132,0.343,11.1,30.2
476,-40,983,0.0128,0.0632,84.5,98.8,13.3,15.5,0.118,0.147,0.338,9.92,17
1.09E+03,27.1,819,0.0788,0.0685,125,104,18.8,15.8,0.119,0.144,0.25,16.2,20.6
474,83.3,1.74E+03,0.0358,0.0405,80.3,161,12.6,23.3,0.103,0.134,0.258,25.9,28.4
941,60.3,447,0.0579,0.0668,108,98.8,16.2,14.5,0.099,0.156,0.326,32.1,27.2
1.01E+03,50.3,1.77E+03,0.0323,0.0791,121,156,18.4,23.7,0.0838,0.138,0.245,16.2,21.7
289,33,1.06E+03,-0.00339,0.0718,68.5,115,10.6,17.2,0.111,0.109,0.255,21.6,37.3
